,veiculo_id,hr_ini,ping_dt,latitude_final_nr,longitude_final_nr
3337478,19873,20,2023-03-14,-23.597218,-46.486206
3337706,19991,20,2023-03-13,-23.591003,-46.67809
3337714,19974,20,2023-03-13,-23.629196,-46.661568
3337865,19993,20,2023-03-13,-23.56596,-46.703873
3337866,19963,20,2023-03-13,-23.652716,-46.66131
3338178,19954,20,2023-03-13,-23.674212,-46.794594
3338183,20994,20,2023-03-13,-23.43427,-46.561447
3338207,19952,20,2023-03-13,-23.777346,-46.699734
3338248,20813,20,2023-03-13,-23.68049,-46.793636
3338284,20521,20,2023-03-13,-23.579117,-46.64556
3338286,21011,20,2023-03-13,-23.528664,-46.743507
3338532,19918,20,2023-03-13,-23.586998,-46.71205
3338610,20477,20,2023-03-13,-23.558662,-46.655476
3338975,19917,20,2023-03-13,-23.519077,-46.749268
3338982,19874,20,2023-03-13,-23.549307,-46.791317
3339031,20457,20,2023-03-13,-23.545507,-46.648014
3339040,21015,20,2023-03-13,-23.676632,-46.791607
3339082,20018,20,2023-03-13,-23.543652,-46.699623
3339259,20006,20,2023-03-13,-23.570225,-46.705624
3339276,19960,20,2023-03-13,-23.423357,-46.71377
3339278,19987,20,2023-03-13,-23.673702,-46.478813
3339304,19958,20,2023-03-13,-23.602074,-46.676125
3339323,20020,20,2023-03-13,-23.613575,-46.591267
3339449,19980,20,2023-03-13,-23.437378,-46.514698
3339524,19986,20,2023-03-13,-23.460142,-46.68566
3339616,20526,20,2023-03-13,-23.665638,-46.53141
3339624,20799,20,2023-03-13,-23.57459,-46.732376
3339628,20466,20,2023-03-13,-23.517963,-46.54911
3339634,20468,20,2023-03-13,-23.659744,-46.69545
3339635,20470,20,2023-03-13,-23.575455,-46.717167
3339643,19931,20,2023-03-13,-23.59292,-46.76949
3339682,19911,20,2023-03-13,-23.590471,-46.767113
3339693,20344,20,2023-03-13,-23.755693,-46.658794
3339714,20355,20,2023-03-13,-23.532413,-46.980392
3339757,20487,20,2023-03-13,-23.722557,-46.797462
3339775,19982,20,2023-03-13,-23.526873,-46.681152
3339835,19901,20,2023-03-13,-23.52519,-46.196934
3339995,21014,20,2023-03-13,-23.501272,-46.77496
3340064,19921,20,2023-03-13,-23.60113,-46.576653
3340065,19932,20,2023-03-13,-23.595497,-46.726635
3340078,21017,20,2023-03-13,-23.570166,-46.705437
3340118,20509,20,2023-03-13,-23.659527,-46.700138
3340141,20321,20,2023-03-13,-23.72344,-46.52305
3342854,40066,20,2023-03-17,-23.668907,-46.70384
3342855,40069,20,2023-03-17,-23.567629,-46.705376
3342857,40030,20,2023-03-17,-23.54308,-46.92265
3342858,40059,20,2023-03-17,-23.584995,-46.6847
3343810,39881,20,2023-03-17,-23.64223,-46.65569
3343824,40039,20,2023-03-17,-23.598179,-46.721107
3344038,39978,20,2023-03-17,-23.666357,-46.76574
3344039,39816,20,2023-03-17,-23.686417,-46.781788
3344201,39564,20,2023-03-17,-23.351046,-46.74339
3344262,39998,20,2023-03-17,-23.825771,-46.738407
3344295,40064,20,2023-03-17,-23.62385,-46.793545
3349613,29526,20,2023-03-17,-23.684977,-46.78249
3355450,19998,20,2023-03-17,-23.557728,-46.64905
3355468,19984,20,2023-03-17,-23.384356,-46.32415
3355474,19987,20,2023-03-17,-23.666529,-46.49448
3355543,19991,20,2023-03-17,-23.587887,-46.678055
3355544,19962,20,2023-03-17,-23.537893,-46.663918
3355545,20014,20,2023-03-17,-23.748241,-46.800526
3355557,20000,20,2023-03-17,-23.493614,-46.413105
3355773,20008,20,2023-03-17,-23.52001,-46.6754
3355998,20473,20,2023-03-17,-23.696596,-46.542664
3356021,20452,20,2023-03-17,-23.511442,-46.675873
3356063,20475,20,2023-03-17,-23.767233,-46.683258
3356064,20465,20,2023-03-17,-23.585752,-46.570557
3356076,20466,20,2023-03-17,-23.573236,-46.662006
3356078,20510,20,2023-03-17,-23.661776,-46.67517
3356079,20482,20,2023-03-17,-23.601772,-46.638454
3356083,20463,20,2023-03-17,-23.605093,-46.66488
3356095,19931,20,2023-03-17,-23.63166,-46.72711
3356096,20459,20,2023-03-17,-23.17048,-46.864845
3356136,19996,20,2023-03-17,-23.615183,-46.70192
3356163,20805,20,2023-03-17,-23.685444,-46.550343
3356175,19954,20,2023-03-17,-23.563875,-46.658348
3356181,20344,20,2023-03-17,-23.595453,-46.68621
3356185,20994,20,2023-03-17,-23.379286,-46.446434
3356207,20800,20,2023-03-17,-23.47657,-46.760223
3356223,20812,20,2023-03-17,-23.68384,-46.43192
3356224,20801,20,2023-03-17,-23.491978,-46.699203
3356225,20515,20,2023-03-17,-23.529972,-46.72297
3356252,20001,20,2023-03-17,-23.447342,-46.72463
3356269,20282,20,2023-03-17,-23.53806,-46.811317
3356297,19871,20,2023-03-17,-23.55429,-46.690372
3356303,20807,20,2023-03-17,-23.580582,-46.680977
3356331,19982,20,2023-03-17,-23.526474,-46.739338
3356364,21006,20,2023-03-17,-23.584593,-46.718723
3356389,19968,20,2023-03-17,-23.560432,-46.67065
3356414,19973,20,2023-03-17,-23.612719,-46.67377
3356419,20508,20,2023-03-17,-23.47239,-46.62795
3357603,19997,20,2023-03-17,-23.70047,-46.77197
3357618,19974,20,2023-03-17,-23.623127,-46.610493
3357783,20519,20,2023-03-17,-23.570131,-46.706593
3357818,20710,20,2023-03-17,-23.64167,-46.787
3357914,20813,20,2023-03-17,-23.680426,-46.793613
3357929,19869,20,2023-03-17,-23.673714,-46.579628
3357930,20507,20,2023-03-17,-23.6499,-46.743042
3357931,20462,20,2023-03-17,-23.62609,-46.807087
3357991,19926,20,2023-03-17,-23.649673,-46.653164
3358173,19932,20,2023-03-17,-23.595488,-46.72666
3358209,19873,20,2023-03-17,-23.596647,-46.48628
3358218,19900,20,2023-03-17,-23.66969,-46.63639
3358237,19958,20,2023-03-17,-23.558514,-46.691113
3358247,20920,20,2023-03-17,-23.547241,-46.598335
3358267,39978,20,2023-03-16,-23.570253,-46.705536
3358268,39816,20,2023-03-16,-23.697853,-46.779545
3358269,40034,20,2023-03-16,-23.556093,-46.65858
3358271,39930,20,2023-03-16,-23.59228,-46.67971
3359386,40032,20,2023-03-16,-23.742205,-46.77847
3359558,19930,20,2023-03-16,-23.718582,-46.580284
3359584,20023,20,2023-03-16,-23.538746,-46.67031
3359589,19987,20,2023-03-16,-23.666416,-46.494877
3359643,19988,20,2023-03-16,-23.572596,-46.73341
3359662,20015,20,2023-03-16,-23.50571,-46.83297
3359682,19981,20,2023-03-16,-23.625973,-46.80776
3359696,20019,20,2023-03-16,-23.672516,-46.737812
3360205,20799,20,2023-03-16,-23.505444,-46.598206
3360213,20698,20,2023-03-16,-23.611181,-46.767914
3360214,20700,20,2023-03-16,-23.699986,-46.793728
3360216,20466,20,2023-03-16,-23.568254,-46.638947
3360218,20510,20,2023-03-16,-23.599438,-46.672104
3360220,20474,20,2023-03-16,-23.4725,-46.53523
3360235,20454,20,2023-03-16,-23.614458,-46.60763
3360236,19866,20,2023-03-16,-23.501776,-46.64509
3360241,21000,20,2023-03-16,-23.570328,-46.705704
3360242,20499,20,2023-03-16,-23.500473,-46.628586
3360314,19880,20,2023-03-16,-23.654724,-46.66682
3360338,20805,20,2023-03-16,-23.536219,-46.772556
3360361,20994,20,2023-03-16,-23.469038,-46.56145
3360380,20736,20,2023-03-16,-23.57703,-46.744316
3360393,20724,20,2023-03-16,-23.586756,-46.732243
3360394,19948,20,2023-03-16,-23.542206,-46.879036
3360430,20001,20,2023-03-16,-23.518835,-46.682945
3360448,20512,20,2023-03-16,-23.608364,-46.9082
3360450,20282,20,2023-03-16,-23.53799,-46.817467
3360452,20733,20,2023-03-16,-23.567045,-46.690517
3360479,20487,20,2023-03-16,-23.652884,-46.635002
3360511,19912,20,2023-03-16,-23.556948,-46.506252
3360514,19982,20,2023-03-16,-23.532698,-46.726353
3360542,21011,20,2023-03-16,-23.581778,-46.646248
3360584,19973,20,2023-03-16,-23.569925,-46.64464
3360588,20508,20,2023-03-16,-23.553856,-46.682327
3360589,20321,20,2023-03-16,-23.532024,-46.6856
3360590,19945,20,2023-03-16,-23.523777,-46.50646
3360733,20498,20,2023-03-16,-23.558508,-46.7759
3360789,19999,20,2023-03-16,-23.549877,-46.428627
3361178,19874,20,2023-03-16,-23.547052,-46.787563
3361451,19998,20,2023-03-16,-23.554127,-46.64874
3361474,19979,20,2023-03-16,-23.776937,-46.700478
3361498,19974,20,2023-03-16,-23.623049,-46.610516
3361500,19978,20,2023-03-16,-23.530895,-46.764168
3361753,20710,20,2023-03-16,-23.641645,-46.78678
3361834,21002,20,2023-03-16,-23.745285,-46.805183
3361929,21006,20,2023-03-16,-23.58459,-46.718475
3361930,20462,20,2023-03-16,-23.626045,-46.80708
3362082,21014,20,2023-03-16,-23.50133,-46.774933
3362121,19899,20,2023-03-16,-23.487984,-46.808285
3362145,21030,20,2023-03-16,-23.671862,-46.695305
3362169,20802,20,2023-03-16,-23.627031,-46.7541
3362170,20507,20,2023-03-16,-23.649878,-46.74306
3362201,19958,20,2023-03-16,-23.558498,-46.691174
3365230,40032,21,2023-03-17,-23.705687,-46.778484
3365231,39816,21,2023-03-17,-23.68833,-46.78233
3365232,40034,21,2023-03-17,-23.540382,-46.657772
3365233,40059,21,2023-03-17,-23.59352,-46.65095
3365235,40057,21,2023-03-17,-23.50133,-46.866673
3365236,39844,21,2023-03-17,-23.739637,-46.688614
3365237,39797,21,2023-03-17,-23.570488,-46.66085
3365239,40000,21,2023-03-17,-23.57275,-46.681595
3365240,40061,21,2023-03-17,-23.647463,-46.62773
3366135,39881,21,2023-03-17,-23.64224,-46.6558
3366699,39905,21,2023-03-17,-23.502922,-46.451305
3366722,39872,21,2023-03-17,-23.478685,-46.695656
3366894,19998,21,2023-03-17,-23.554104,-46.648537
3366947,19988,21,2023-03-17,-23.621088,-46.819656
3366963,19962,21,2023-03-17,-23.483097,-46.61505
3366966,20015,21,2023-03-17,-23.520409,-46.84929
3367163,19963,21,2023-03-17,-23.64422,-46.658302
3367311,19986,21,2023-03-17,-23.460297,-46.682297
3367366,20012,21,2023-03-17,-23.556988,-46.72333
3367409,20473,21,2023-03-17,-23.683971,-46.637745
3367473,20475,21,2023-03-17,-23.767233,-46.68292
3367484,20698,21,2023-03-17,-23.570457,-46.74093
3367487,20510,21,2023-03-17,-23.67078,-46.749012
3367493,20704,21,2023-03-17,-23.665075,-46.641273
3367494,20463,21,2023-03-17,-23.578217,-46.667004
3367503,20461,21,2023-03-17,-23.616833,-46.796597
3367608,19888,21,2023-03-17,-23.643545,-46.649227
3367614,20696,21,2023-03-17,-23.716425,-46.784702
3367652,20804,21,2023-03-17,-23.57047,-46.696507
3367658,21004,21,2023-03-17,-23.447426,-46.6892
3367674,20724,21,2023-03-17,-23.576061,-46.736736
3367761,19950,21,2023-03-17,-23.546432,-46.56131
3367762,19871,21,2023-03-17,-23.584764,-46.67659
3367825,21011,21,2023-03-17,-23.694887,-46.628788
3367840,19968,21,2023-03-17,-23.608852,-46.73448
3367970,19930,21,2023-03-17,-23.718563,-46.580044
3367985,20023,21,2023-03-17,-23.503006,-46.609333
3367994,19960,21,2023-03-17,-23.484732,-46.734013
3367996,19970,21,2023-03-17,-23.581238,-46.71727
3368047,19974,21,2023-03-17,-23.623123,-46.61048
3368053,20016,21,2023-03-17,-23.486305,-46.615215
3368259,20017,21,2023-03-17,-23.764097,-46.687595
3368361,20799,21,2023-03-17,-23.574738,-46.73218
3368363,20710,21,2023-03-17,-23.641705,-46.786957
3368368,20509,21,2023-03-17,-23.65959,-46.70013
3368374,20468,21,2023-03-17,-23.659737,-46.695244
3368430,19880,21,2023-03-17,-23.65458,-46.666824
3368433,19911,21,2023-03-17,-23.590496,-46.767113
3368457,20800,21,2023-03-17,-23.476522,-46.76023
3368461,20814,21,2023-03-17,-23.47253,-46.426655
3368462,19948,21,2023-03-17,-23.54231,-46.879196
3368730,20498,21,2023-03-17,-23.497063,-46.746525
3369074,19955,21,2023-03-17,-23.57082,-46.72426
3369161,20518,21,2023-03-17,-23.546263,-46.670208
3369552,19943,21,2023-03-17,-23.533743,-46.507195
3369571,19874,21,2023-03-17,-23.547167,-46.79085
3369582,19925,21,2023-03-17,-23.544712,-46.797947
3369593,19921,21,2023-03-17,-23.604347,-46.56622
3369595,19932,21,2023-03-17,-23.595488,-46.72666
3369610,19899,21,2023-03-17,-23.498856,-46.817978
3369639,21016,21,2023-03-17,-23.542812,-46.64012
3369645,20457,21,2023-03-17,-23.548075,-46.64436
3369681,19936,21,2023-03-17,-23.524199,-46.537003
3369738,20011,21,2023-03-17,-23.67132,-46.687557
3369749,21030,21,2023-03-17,-23.682884,-46.63952
3369800,19903,21,2023-03-17,-23.639442,-46.70408
3369962,19977,21,2023-03-14,-23.554531,-46.57889
3370018,19979,21,2023-03-14,-23.561157,-46.676205
3370022,19988,21,2023-03-14,-23.646107,-46.689327
3370040,20000,21,2023-03-14,-23.48667,-46.413082
3370215,19963,21,2023-03-14,-23.65532,-46.663815
3370373,20452,21,2023-03-14,-23.50684,-46.69484
3370409,20509,21,2023-03-14,-23.65961,-46.70018
3370411,20474,21,2023-03-14,-23.473213,-46.53908
3370419,20461,21,2023-03-14,-23.612831,-46.713444
3370483,20920,21,2023-03-14,-23.577566,-46.63584
3370492,19954,21,2023-03-14,-23.59822,-46.689236
3370498,20809,21,2023-03-14,-23.565023,-46.65515
3370549,20282,21,2023-03-14,-23.537169,-46.825943
3370577,19950,21,2023-03-14,-23.573315,-46.69178
3370579,20813,21,2023-03-14,-23.680632,-46.793636
3370658,20508,21,2023-03-14,-23.56311,-46.67251
3370659,19945,21,2023-03-14,-23.467382,-46.59673
3371076,20518,21,2023-03-14,-23.633987,-46.668823
3371207,21014,21,2023-03-14,-23.521845,-46.705803
3371420,21015,21,2023-03-14,-23.642918,-46.69688
3371474,20011,21,2023-03-14,-23.539904,-46.65795
3371479,21030,21,2023-03-14,-23.682697,-46.64031
3371640,19930,21,2023-03-14,-23.718525,-46.580013
3371706,20020,21,2023-03-14,-23.613712,-46.59117
3371707,20015,21,2023-03-14,-23.543571,-46.867893
3371715,19974,21,2023-03-14,-23.623095,-46.61046
3371716,19978,21,2023-03-14,-23.53091,-46.76419
3371718,20016,21,2023-03-14,-23.629463,-46.674927
3371903,19986,21,2023-03-14,-23.460148,-46.685684
3371989,20475,21,2023-03-14,-23.76011,-46.684723
3371998,20704,21,2023-03-14,-23.659727,-46.641254
3372001,20468,21,2023-03-14,-23.659725,-46.695248
3372009,19866,21,2023-03-14,-23.499928,-46.64398
3372045,21002,21,2023-03-14,-23.745392,-46.804996
3372068,20736,21,2023-03-14,-23.577246,-46.744465
3372073,20355,21,2023-03-14,-23.570162,-46.70546
3372075,20706,21,2023-03-14,-23.557238,-46.624714
3372076,19948,21,2023-03-14,-23.542301,-46.87918
3372132,19912,21,2023-03-14,-23.556957,-46.506313
3372149,19878,21,2023-03-14,-23.480425,-46.62084
3372168,20535,21,2023-03-14,-23.748056,-46.679356
3372179,19973,21,2023-03-14,-23.736122,-46.688927
3372182,20321,21,2023-03-14,-23.723482,-46.52297
3372444,19921,21,2023-03-14,-23.60102,-46.576725
3372455,21017,21,2023-03-14,-23.570133,-46.70546
3372512,20994,21,2023-03-14,-23.43424,-46.56155
3372522,20466,21,2023-03-14,-23.51785,-46.549103
3372547,20801,21,2023-03-14,-23.492228,-46.69932
3375309,29526,21,2023-03-17,-23.685068,-46.78248
3379541,40036,21,2023-03-14,-23.43246,-46.506325
3382116,20809,21,2023-03-13,-23.557405,-46.6709
3382229,20802,21,2023-03-13,-23.633205,-46.77881
3382499,21015,21,2023-03-13,-23.676289,-46.787045
3383822,20920,21,2023-03-13,-23.547243,-46.59828
3383903,20994,21,2023-03-13,-23.434313,-46.561527
3392672,19970,21,2023-03-13,-23.56789,-46.687386
3392707,19962,21,2023-03-13,-23.537876,-46.679523
3392722,19981,21,2023-03-13,-23.65264,-46.460564
3393065,19954,21,2023-03-13,-23.694572,-46.794594
3393071,20344,21,2023-03-13,-23.755611,-46.658806
3393095,20515,21,2023-03-13,-23.522263,-46.725513
3393128,19900,21,2023-03-13,-23.570486,-46.704315
3393175,20521,21,2023-03-13,-23.56877,-46.69708
3393179,20507,21,2023-03-13,-23.672064,-46.757736
3393454,19997,21,2023-03-13,-23.700504,-46.771984
3393617,20008,21,2023-03-13,-23.443237,-46.751804
3393699,20017,21,2023-03-13,-23.76414,-46.687866
3393737,20012,21,2023-03-13,-23.444347,-46.9198
3393760,20497,21,2023-03-13,-23.693253,-46.913334
3393762,20519,21,2023-03-13,-23.57016,-46.70669
3393805,20526,21,2023-03-13,-23.665804,-46.531605
3393813,20710,21,2023-03-13,-23.641603,-46.78714
3393815,20698,21,2023-03-13,-23.752787,-46.656334
3393817,20466,21,2023-03-13,-23.517979,-46.54912
3393819,20509,21,2023-03-13,-23.659586,-46.70012
3393821,20704,21,2023-03-13,-23.659616,-46.64129
3393824,20461,21,2023-03-13,-23.62095,-46.728714
3393827,20450,21,2023-03-13,-23.655819,-46.781403
3393855,20009,21,2023-03-13,-23.682863,-46.743225
3393857,19996,21,2023-03-13,-23.615042,-46.702
3393880,20696,21,2023-03-13,-23.742107,-46.779076
3393924,19948,21,2023-03-13,-23.54221,-46.87927
3393941,20001,21,2023-03-13,-23.447392,-46.724644
3393954,20282,21,2023-03-13,-23.53806,-46.811146
3393955,20733,21,2023-03-13,-23.619093,-46.758385
3393968,20487,21,2023-03-13,-23.722528,-46.79745
3394036,19973,21,2023-03-13,-23.736235,-46.688488
3394040,20321,21,2023-03-13,-23.723478,-46.523018
3394041,19945,21,2023-03-13,-23.451681,-46.579353
3394102,19901,21,2023-03-13,-23.52519,-46.196934
3394182,19926,21,2023-03-13,-23.649662,-46.653126
3395009,39968,21,2023-03-16,-23.583307,-46.70555
3395010,40059,21,2023-03-16,-23.570007,-46.706356
3395012,40061,21,2023-03-16,-23.585793,-46.80075
3395847,39881,21,2023-03-16,-23.642162,-46.6558
3396136,39978,21,2023-03-16,-23.570297,-46.70558
3396138,39797,21,2023-03-16,-23.426907,-46.582413
3401812,29526,21,2023-03-16,-23.691225,-46.76181
3405055,19988,21,2023-03-16,-23.58128,-46.744373
3405094,20016,21,2023-03-16,-23.563301,-46.629982
3405266,19963,21,2023-03-16,-23.655876,-46.6634
3405268,19980,21,2023-03-16,-23.437319,-46.508774
3405552,20700,21,2023-03-16,-23.700647,-46.793526
3405554,20482,21,2023-03-16,-23.550562,-46.64631
3405568,20450,21,2023-03-16,-23.651281,-46.781616
3405572,20499,21,2023-03-16,-23.492823,-46.585804
3405644,20344,21,2023-03-16,-23.755304,-46.65889
3405676,20706,21,2023-03-16,-23.56885,-46.65837
3405710,20733,21,2023-03-16,-23.541328,-46.674767
3405733,20487,21,2023-03-16,-23.72258,-46.79758
3405745,20813,21,2023-03-16,-23.67426,-46.793625
3405830,20508,21,2023-03-16,-23.454283,-46.70013
3406103,19999,21,2023-03-16,-23.532349,-46.424137
3406674,19921,21,2023-03-16,-23.600716,-46.576748
3406686,19883,21,2023-03-16,-23.626207,-46.470806
3406733,21015,21,2023-03-16,-23.665718,-46.78742
3406842,19903,21,2023-03-16,-23.662598,-46.62335
3406949,19930,21,2023-03-16,-23.718573,-46.579945
3406956,19984,21,2023-03-16,-23.384216,-46.324326
3407247,20473,21,2023-03-16,-23.671432,-46.637897
3407248,20519,21,2023-03-16,-23.570143,-46.706627
3407292,20463,21,2023-03-16,-23.666355,-46.660027
3407386,20800,21,2023-03-16,-23.476007,-46.759823
3407442,19912,21,2023-03-16,-23.557095,-46.50626
3407462,20507,21,2023-03-16,-23.649862,-46.743023
3407477,20535,21,2023-03-16,-23.74821,-46.679222
3407479,19957,21,2023-03-16,-23.481018,-46.650223
3407486,19945,21,2023-03-16,-23.451986,-46.578968
3407534,19926,21,2023-03-16,-23.649693,-46.6531
3407751,19932,21,2023-03-16,-23.59543,-46.726597
3407808,19880,21,2023-03-16,-23.65472,-46.666878
3407817,19970,21,2023-03-16,-23.570303,-46.70565
3407823,21000,21,2023-03-16,-23.570309,-46.705753
3407841,19978,21,2023-03-16,-23.530973,-46.764175
3407860,20994,21,2023-03-16,-23.434195,-46.561592
3407877,40068,21,2023-03-15,-23.487461,-46.56225
3407878,40032,21,2023-03-15,-23.715385,-46.784573
3407880,40037,21,2023-03-15,-23.569635,-46.64465
3407881,39564,21,2023-03-15,-23.353807,-46.76113
3408613,39881,21,2023-03-15,-23.547438,-46.679424
3409281,19988,21,2023-03-15,-23.607037,-46.834656
3409295,19991,21,2023-03-15,-23.585327,-46.644733
3409328,20019,21,2023-03-15,-23.668604,-46.738544
3409741,20492,21,2023-03-15,-23.613943,-46.90991
3409756,20529,21,2023-03-15,-23.498863,-46.80937
3409830,20466,21,2023-03-15,-23.561583,-46.63002
3409831,20482,21,2023-03-15,-23.589598,-46.640175
3409835,20468,21,2023-03-15,-23.653975,-46.693752
3409848,19931,21,2023-03-15,-23.592997,-46.769524
3409853,21000,21,2023-03-15,-23.570435,-46.70561
3409902,19996,21,2023-03-15,-23.615227,-46.701633
3409942,19911,21,2023-03-15,-23.595198,-46.761887
3409951,20805,21,2023-03-15,-23.570538,-46.704445
3409955,20696,21,2023-03-15,-23.738182,-46.77908
3410005,20812,21,2023-03-15,-23.666063,-46.534313
3410044,20512,21,2023-03-15,-23.587852,-46.75611
3410047,20733,21,2023-03-15,-23.553112,-46.669647
3410068,19871,21,2023-03-15,-23.571222,-46.704403
3410113,21008,21,2023-03-15,-23.577738,-46.639153
3410114,20521,21,2023-03-15,-23.573217,-46.688644
3410117,21011,21,2023-03-15,-23.573606,-46.752075
3410145,20535,21,2023-03-15,-23.56243,-46.699455
3410149,19957,21,2023-03-15,-23.481031,-46.6502
3410156,19973,21,2023-03-15,-23.607662,-46.696568
3410219,19901,21,2023-03-15,-23.501562,-46.174583
3410702,19917,21,2023-03-15,-23.520617,-46.74929
3410716,19874,21,2023-03-15,-23.547052,-46.787533
3410739,19921,21,2023-03-15,-23.600874,-46.576805
3410772,21017,21,2023-03-15,-23.570263,-46.758774
3410777,20457,21,2023-03-15,-23.555187,-46.648964
3410791,21015,21,2023-03-15,-23.675545,-46.80127
3411016,19970,21,2023-03-15,-23.581062,-46.716846
3411037,19958,21,2023-03-15,-23.558466,-46.6911
3411182,20008,21,2023-03-15,-23.443272,-46.751682
3411282,19986,21,2023-03-15,-23.460215,-46.685703
3411341,20497,21,2023-03-15,-23.69321,-46.91332
3411344,20519,21,2023-03-15,-23.570122,-46.706707
3411403,20700,21,2023-03-15,-23.699589,-46.79391
3411406,20474,21,2023-03-15,-23.472338,-46.535473
3411409,20470,21,2023-03-15,-23.57586,-46.741364
3411418,20459,21,2023-03-15,-23.170385,-46.864876
3411447,20009,21,2023-03-15,-23.682465,-46.747795
3411462,19880,21,2023-03-15,-23.654634,-46.666737
3411479,21002,21,2023-03-15,-23.745356,-46.805103
3411500,20814,21,2023-03-15,-23.688286,-46.782295
